drug_code,brand_name,ai_group_no,company_name,drug_identification_number
66743,APO-CARBAMAZEPINE CR,0108674004,APOTEX INC,02242909
66970,NEOSTIGMINE METHYLSULFATE INJECTION,0102263003,FRESENIUS KABI CANADA LTD,02243103
66971,NEOSTIGMINE METHYLSULFATE INJECTION,0102263002,FRESENIUS KABI CANADA LTD,02243104
67107,AMOXICILLIN FOR ORAL SUSPENSION 125MG/5ML,0131314002,4349121 CANADA INC,02243224
67108,AMOXICILLIN FOR ORAL SUSPENSION 250MG/5ML,0131314003,4349121 CANADA INC,02243225
67231,LOTION SPF 15,0335121001,PRODEMDIS ENR.,02243328
67283,SUNSTOP 30 +,0327667003,UAS PHARMACEUTICALS PTY LTD,02243375
67442,HYPERRHO S/D FULL DOSE,0106267019,GRIFOLS THERAPEUTICS LLC,02243524
67443,"THIAMINE HYDROCHLORIDE INJECTION, USP",0108220001,STERIMAX INC,02243525
67501,UHA AFTER WAX MOISTURIZING LOTION SPF 15,0225725006,UBERMED INCORPORATED,02243583
67510,SUNSTOP SPF 15+ FOR KIDS,0322013027,UAS PHARMACEUTICALS PTY LTD,02243592
67602,DERMAVEEN MOISTURIZING LOTION,0243462001,UAS PHARMACEUTICALS PTY LTD,02243672
67603,DERMAVEEN DRY SKIN CREAM,0227245002,UAS PHARMACEUTICALS PTY LTD,02243673
67665,DERMAVIVE SHOWER AND BATH OIL,0227245003,UAS PHARMACEUTICALS PTY LTD,02243732
67683,AVAXIM - PEDIATRIC -(5ML VIAL),0126318006,SANOFI PASTEUR LIMITED,02243750
67774,PMS-FLUOX CAPSULES 20MG,0116847001,PHARMASCIENCE INC,02243833
67984,ZINC STICK,0428435008,TOWN DISTRIBUTORS LTD.,02244041
68036,ACID CONCENTRATE D12308,0544321005,BAXTER CORPORATION,02244097
68056,ACID CONCENTRATE D12309,0544321006,BAXTER CORPORATION,02244098
68057,ACID CONCENTRATE D12310,0544321007,BAXTER CORPORATION,02244099
68058,ACID CONCENTRATE D12311,0544321008,BAXTER CORPORATION,02244100
68075,PHILLIP'S FIBRECAPS,0144341001,BAYER INC,02244117
68093,FAMOTIDINE INJECTION,0118722003,FRESENIUS KABI CANADA LTD,02244133
68279,TINACTIN ONCE-A-DAY CREAM,0132998001,BAYER INC,02244312
68300,ACETAMINOPHEN,0102009001,JAMIESON LABORATORIES LTD,02244332
68654,PINK STICK,0527930003,TOWN DISTRIBUTORS LTD.,02244666
68655,BLACK STICK,0527930004,TOWN DISTRIBUTORS LTD.,02244667
68656,WHITE STICK,0426024012,TOWN DISTRIBUTORS LTD.,02244668
68657,GREEN STICK,0527930005,TOWN DISTRIBUTORS LTD.,02244669
68658,BLUE STICK,0426024002,TOWN DISTRIBUTORS LTD.,02244670
68659,RED STICK,0527930006,TOWN DISTRIBUTORS LTD.,02244671
68660,PURPLE STICK,0426024002,TOWN DISTRIBUTORS LTD.,02244672
68682,ACT FLUOXETINE,0116847004,DR REDDYS LABORATORIES INC,02244694
68756,PMS-MOMETASONE,0121732001,PHARMASCIENCE INC,02244767
68757,PMS-MOMETASONE,0121732001,PHARMASCIENCE INC,02244768
68856,MAGSIL,0331160007,FORTUNE PHARMACAL CO. LTD.,02244865
69020,DAMYLIN AVEC CODEINE SIROP,0311067001,LABORATOIRE ATLAS INC,02245019
69063,APO-OMEPRAZOLE,0121643002,APOTEX INC,02245059
69087,ASA 80 MG,0101169013,JAMIESON LABORATORIES LTD,02245083
69106,RIVA-DIMENHYDRINATE TABLETS,0102747004,LABORATOIRE RIVA INC,02245100
69421,BENYLIN DM WITH PECTIN FREEZER POPS,0246402001,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02245382
69678,BENYLIN DM LOZENGES,0100807010,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02245582
69679,BENYLIN DM LOZENGES EXTRA STRENGTH,0100807007,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02245583
69700,ASPIRIN EXTRA STRENGTH WITH STOMACH GUARD,0101169012,BAYER INC,02245601
69709,SOLBAR,0346881001,SEAFORD PHARMACEUTICALS INC,02245609
69715,RANITIDINE,0115150003,PHARMASCIENCE INC,02245615
69770,A.C. & C. 8 MG,0301235001,LABORATOIRES CONFAB INC,02245670
69785,MOTRIN COLD & SINUS CAPLETS,0222394001,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02245685
69891,ALLERGY FORMULA,0102639002,PHARMASCIENCE INC,02245778
69975,SAB-PREDNASE,0106288002,SABEX INC,02245858
70066,BRIMONIDINE TARTRATE OPHTHALMIC SOLUTION 0.2%,0131859001,ALCON CANADA INC,02245942
70071,LEVOTHYROXINE SODIUM FOR INJECTION,0107794003,FRESENIUS KABI CANADA LTD,02245947
70099,BENYLIN DM EXTRA STRENGTH LOZENGES,0100807006,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02245973
70241,METHORPHAN,0100807006,PHARMASCIENCE INC,02246104
70283,SINUS RELIEF REGULAR STRENGTH TABLET,0216113002,JAMP PHARMA CORPORATION,02246140
70402,ENTROPHEN 80MG,0101169013,PENDOPHARM DIVISION OF PHARMASCIENCE INC,02246241
70446,DOM-BRIMONIDINE,0131859001,DOMINION PHARMACAL,02246285
70461,HEALTHGUARD ANTI-BACTERIAL HAND SOAP,0108865003,"KUTOL PRODUCTS COMPANY, INC",02246299
70519,ARANESP,0148081001,AMGEN CANADA INC,02246353
70522,ARANESP,0148081004,AMGEN CANADA INC,02246356
70525,ARANESP,0148081007,AMGEN CANADA INC,02246359
70530,FAMOTIDINE INJECTION,0118722003,HOSPIRA HEALTHCARE CORPORATION,02246364
70574,CHILDREN'S ADVIL CHEWABLE TABLETS,0108883009,PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,02246402
70625,DORMIRAX 25,0139001002,LABORATOIRE RIVA INC,02246449
70626,DORMIRAX 50,0139001003,LABORATOIRE RIVA INC,02246450
70678,DOULEURS MUSCULAIRES ET LES COURBATURES EXTRA FORT/MUSCLE AND BACK PAIN RELIEF EXTRA STRENGTH,0212017002,PRODEMDIS ENR.,02246501
70749,IFOSFAMIDE FOR INJECTION,0120706001,FRESENIUS KABI CANADA LTD,02246566
70932,EURO OIL,0107207005,EURO-PHARM INTERNATIONAL CANADA INC,02246735
70933,EURO OIL FORTE,0107207002,EURO-PHARM INTERNATIONAL CANADA INC,02246736
71084,APO-FENO-SUPER,0118895001,APOTEX INC,02246861
71132,RELEEV,0104993016,MERIX PHARMACEUTICAL CORP.,02246905
71189,PYLERA,0348802001,APTALIS PHARMA CANADA ULC,02246962
71414,BIO-HYDROCHLOROTHIAZIDE,0101048003,BIOMED PHARMA,02247172
71434,AERIUS,0143961002,BAYER INC,02247192
71442,CIPROFLOXACIN TABLETS USP - 100 MG,0123207005,DR REDDYS LABORATORIES INC,02247200
71443,CIPROFLOXACIN TABLETS USP - 250 MG,0123207006,DR REDDYS LABORATORIES INC,02247201
71444,CIPROFLOXACIN TABLETS USP - 500 MG,0123207001,DR REDDYS LABORATORIES INC,02247202
71445,CIPROFLOXACIN TABLETS USP - 750 MG,0123207002,DR REDDYS LABORATORIES INC,02247203
71620,PENICILLIN G SODIUM FOR INJECTION,0131382004,NORBROOK LABORATORIES LTD.,02247375
71633,PMS-HYDROCHLOROTHIAZIDE,0101048003,PHARMASCIENCE INC,02247388
71646,LUBRICANT EYE DROPS,0228553001,ALCON CANADA INC,02247400
71651,SUNSPOTS SUNSCREEN LOTION SPF 15,0421125028,SKINVISIBLE PHARMACEUTICALS INC,02247405
71652,SUNSPOTS SUNSCREEN LOTION SPF 30,0421125029,SKINVISIBLE PHARMACEUTICALS INC,02247406
71762,ACETAMINOPHEN 325MG,0102009001,NUTRICORP INTERNATIONAL,02247511
71763,ACETAMINOPHEN 500MG,0102009002,NUTRICORP INTERNATIONAL,02247512
71872,ACETAMINOPHEN 325MG,0102009001,JAMIESON LABORATORIES LTD,02247611
71873,ACETAMINOPHEN 500MG,0102009002,JAMIESON LABORATORIES LTD,02247612
71922,DIPHENHYDRAMINE HYDROCHLORIDE 50MG USP,0102639001,STRIDES PHARMA CANADA INC,02247659
71924,SIMETHICONE 180MG USP,0131347005,PHARMA STRIDES CANADA CORPORATION,02247661
71957,METADOL-D,0144621002,PALADIN LABS INC,02247693
71960,METADOL-D,0144621003,PALADIN LABS INC,02247695
71961,METADOL-D,0144621001,PALADIN LABS INC,02247696
71962,METADOL-D,0144621004,PALADIN LABS INC,02247697
72007,PHILLIPS DUAL ACTION,0236761001,BAYER INC,02247727
72010,MIDOL PMS,0316117004,BAYER INC,02247729
72055,JUNIOR STRENGTH ALLERGY TABLETS,0102639007,TANTA PHARMACEUTICALS INC,02247762
72092,SANDOZ CLOZAPINE,0122583001,SANDOZ CANADA INCORPORATED,02247798
72100,SANDOZ CLOZAPINE,0122583002,SANDOZ CANADA INCORPORATED,02247805
72215,PREFESTA,0349406001,SEARCHLIGHT PHARMA INC,02247906
72277,EXTRA STRENGTH MIDOL RELIEF,0201233009,BAYER INC,02247967
72372,ALTACE,0122858001,VALEANT CANADA LP/VALEANT CANADA S.E.C.,02248052
72373,ALTACE,0122858004,VALEANT CANADA LP/VALEANT CANADA S.E.C.,02248053
72374,ALTACE,0122858003,VALEANT CANADA LP/VALEANT CANADA S.E.C.,02248054
72375,ALTACE,0122858002,VALEANT CANADA LP/VALEANT CANADA S.E.C.,02248055
72435,BISACODYL TABLETS,0101506001,RANBAXY PHARMACEUTICALS CANADA INC.,02248109
72446,APO-TRIFLURIDINE OPHTHALMIC SOLUTION,0115886001,APOTEX INC,02248119
72530,PMS-PAMIDRONATE,0123608003,PHARMASCIENCE INC,02248194
72555,SYMBICORT FORTE TURBUHALER,0246421005,ASTRAZENECA CANADA INC,02248218
72590,METHYLAX,0101838006,SEAFORD PHARMACEUTICALS INC,02248253
72667,ASAPHEN PLUS 325,0101169001,PHARMASCIENCE INC,02248325
72769,PMS-PAMIDRONATE,0123608007,PHARMASCIENCE INC,02248418
72787,PMS-CIPROFLOXACIN,0123207005,PHARMASCIENCE INC,02248436
72891,APO-TRYPTOPHAN,0111038004,APOTEX INC,02248537
72900,COOL EYE DROPS,0227167001,ALCON CANADA INC,02248545
73051,ACT ETIDRONATE,0113205003,ACTAVIS PHARMA COMPANY,02248687
73068,HOT LEMON RELIEF POWDER EXTRA STRENGTH,0411174013,JAMP PHARMA CORPORATION,02248704
73071,ALPRAZOLAM TS,0115008004,PRO DOC LIMITEE,02248707
73097,APO-ALENDRONATE,0150323001,APOTEX INC,02248729
73099,FLUCONAZOLE INJECTION,0122529003,FRESENIUS KABI CANADA LTD,02248731
73279,NIGHT TIME RELIEF,0419805005,PHARMA STRIDES CANADA CORPORATION,02248905
73280,COLD & COUGH,0414717008,PHARMA STRIDES CANADA CORPORATION,02248906
73281,DAY TIME RELIEF,0319503008,PHARMA STRIDES CANADA CORPORATION,02248907
73282,COLD & FLU,0421980002,PHARMA STRIDES CANADA CORPORATION,02248908
73415,TARO-FLUCONAZOLE,0122529006,TARO PHARMACEUTICALS INC,02249316
73428,BRIMONIDINE,0131859001,PHARMASCIENCE INC,02249456
73434,AMIODARONE OMEGA,0118593002,OMEGA LABORATORIES LTD,02249502
73435,DIPHENHYDRAMINE,0102639002,RANBAXY PHARMACEUTICALS CANADA INC.,02249529
73481,FENOMAX,0118895002,CIPHER PHARMACEUTICALS INC,02249995
73500,APO-CHLORAL HYDRATE SYRUP,0101992002,APOTEX INC,02250195
73501,SUDAFED PE REGULAR STRENGTH,0100662007,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02250209
73508,CEFTRIAXONE SODIUM FOR INJECTION BP,0117292005,PFIZER CANADA INC,02250284
73563,ASA-CAFFEINE-CODEINE,0301235001,LABORATOIRES CONFAB INC,02250683
73564,ASA AND CAFFEINE,0201233003,THERAPHARMA INC.,02250691
73576,ACID CONCENTRATE D12308,0617386425,BAXTER CORPORATION,02250810
73577,ACID CONCENTRATE D12309,0617386445,BAXTER CORPORATION,02250829
73578,ACID CONCENTRATE D12311,0617386426,BAXTER CORPORATION,02250837
73582,TARO-GABAPENTIN,0125929001,TARO PHARMACEUTICALS INC,02250888
73584,TARO-GABAPENTIN,0125929003,TARO PHARMACEUTICALS INC,02250918
73585,TARO-GABAPENTIN,0125929002,TARO PHARMACEUTICALS INC,02250926
73621,DOM-CIPROFLOXACIN,0123207005,DOMINION PHARMACAL,02251264
73661,DOM-FENOFIBRATE SUPRA,0118895002,DOMINION PHARMACAL,02251698
73662,DOM-FENOFIBRATE SUPRA,0118895004,DOMINION PHARMACAL,02251701
73663,PMS-FENOFIBRATE SUPRA,0118895002,PHARMASCIENCE INC,02251728
73664,PMS-FENOFIBRATE SUPRA,0118895004,PHARMASCIENCE INC,02251736
73670,TARO-LORATADINE,0120416001,TARO PHARMACEUTICALS INC,02251795
73672,FORMULE ALLERGIE LIQUIDE,0102639003,PRODEMDIS ENR.,02251817
73679,MUSCLE RELAXANT AND BACK PAIN RELIEF REGULAR STRENGTH TABLETS,0201273001,PHARMETICS (2011) INC,02251892
73717,MYOBLOC,0150061001,"SOLSTICE NEUROSCIENCES, LLC, A WHOLLY OWNED SUBSIDIARY OF US WORLDMEDS, LLC",02252295
73771,ASA CHEWABLE TABLETS,0101169013,THERAPHARMA INC.,02252775
73776,JUNIOR STRENGTH CHEWABLE ACETAMINOPHEN TABLETS USP 160MG,0102009006,PHARMETICS (2011) INC,02252821
73777,CHILDREN'S ACETAMINOPHEN 80MG CHEWABLE TABLETS USP,0102009003,PHARMETICS (2011) INC,02252848
73808,ZAP TOPICAL ANESTHETIC SPRAY AEROSOL,0204973001,GERMIPHENE CORPORATION,02253127
73818,EURO ASA 325MG CHEWABLE TABLET,0101169001,EURO-PHARM INTERNATIONAL CANADA INC,02253216
73857,EXPECTORANT-DECONGESTANT SYRUP,0250106001,THERAPHARMA INC.,02253615
73860,INFANTS ACETAMINOPHEN 80MG SUSPENSION USP,0102009003,PHARMETICS (2011) INC,02253658
73861,ACETAMINOPHEN 160MG CHILDREN ELIXIR USP,0102009005,PHARMETICS (2011) INC,02253666
73862,ACETAMINOPHEN 160MG CHILDREN LIQUID SUSPENSION USP,0102009005,PHARMETICS (2011) INC,02253674
73863,TYLENOL ADVANCED HEADACHE,0211744002,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02253682
73910,ZOMORPH,0104545002,ETHYPHARM INC,02254182
73911,ZOMORPH,0104545014,ETHYPHARM INC,02254190
73912,ZOMORPH,0104545010,ETHYPHARM INC,02254204
73913,ZOMORPH,0104545017,ETHYPHARM INC,02254212
73914,ZOMORPH,0104545013,ETHYPHARM INC,02254220
73926,ACID CONCENTRATE A1246,0617386434,CHIEF MEDICAL SUPPLIES LTD,02254360
73928,ACID CONCENTRATE A1245,0617386436,CHIEF MEDICAL SUPPLIES LTD,02254387
73987,ACETAMINOPHEN-CAFFEINE-CODEINE,0311391002,LABORATOIRES CONFAB INC,02254700
74006,DAYTIME 325 LIQUA CAPS,0319503004,JAMP PHARMA CORPORATION,02254905
74008,NIGHTTIME 325 LIQUA CAPS,0419805008,JAMP PHARMA CORPORATION,02254921
74013,COLD MEDICATION REGULAR NIGHTTIME TABLETS,0414717003,PHARMETICS (2011) INC,02254980
74101,BACITRACIN FOR INJECTION,0105859001,FRESENIUS KABI CANADA LTD,02255820
74103,ACETYLSALICYLIC ACID STOMACH PROTECTION 325MG TABLETS,0101169001,PHARMETICS (2011) INC,02255847
74104,ACETYLSALICYLIC ACID EXTRA STRENGTH STOMACH PROTECTION 500MG CAPLETS,0101169012,PHARMETICS (2011) INC,02255855
74261,TARO-AMCINONIDE,0113040001,TARO PHARMACEUTICALS INC,02257416
74339,DOM-GABAPENTIN,0125929004,DOMINION PHARMACAL,02258153
74340,DOM-GABAPENTIN,0125929005,DOMINION PHARMACAL,02258161
74347,DIPHENHYDRAMINE HYDROCHLORIDE 25MG,0102639002,PHARMA STRIDES CANADA CORPORATION,02258250
74349,COLD & COUGH EXTRA STRENGTH,0414717004,PHARMA STRIDES CANADA CORPORATION,02258277
74350,NIGHT TIME MULTI SYMPTOM RELIEF,0419805008,STRIDES PHARMA CANADA INC,02258285
74351,DAY TIME MULTI SYMPTOM RELIEF,0319503004,STRIDES PHARMA CANADA INC,02258293
74352,DAY TIME RELIEF EXTRA STRENGTH,0319503001,PHARMA STRIDES CANADA CORPORATION,02258307
74362,ONGUENT ANTIBIOTIQUE,0231305001,THERAPHARMA INC.,02258412
74382,NIGHTTIME COLD & FLU RELIEF SYRUP,0419805002,PHARMETICS (2011) INC,02258625
74383,SINUS RELIEF NIGHTIME CAPLETS,0327704004,PHARMETICS (2011) INC,02258633
74384,CHILDREN'S COUGH SYRUP,0100807004,PHARMETICS (2011) INC,02258641
74385,DRY COUGH & COLD SYRUP,0214697001,PHARMETICS (2011) INC,02258668
74386,DAYTIME COLD RELIEF CAPLETS,0319503004,PHARMETICS (2011) INC,02258676
74387,ALLERGY + SINUS RELIEF REGULAR CAPLETS,0312435004,PHARMETICS (2011) INC,02258684
74401,ANTI-NAUSEANT,0102747004,PHARMASCIENCE INC,02258773
74426,MUSCLE AND BACK PAIN RELIEF CAPLETS,0350401001,JAMP PHARMA CORPORATION,02258978
74428,SLEEP AID CAPLETS,0102639002,PHARMETICS (2011) INC,02258994
74429,"ACETAMINOPHEN 500MG, CAFFEINE AND 8MG CODEINE PHOSPHATE",0311391004,PHARMETICS (2011) INC,02259001
74514,TIZANIDINE,0135342002,AA PHARMA INC,02259885
74611,HEAD COLD AND SINUS RELIEF CAPLETS,0216113001,PHARMETICS (2011) INC,02260670
74643,CHILDREN'S SINUS MEDICATION LIQUID SUSPENSION,0216113008,PHARMETICS (2011) INC,02261006
74644,CHILDREN'S ALLERGY AND SINUS MEDICATION LIQUID SUSPENSION,0327704006,PHARMETICS (2011) INC,02261014
74641,"BALANCE 1.5% GLUCOSE, 1.75MMOL/L CALCIUM",0500162044,FRESENIUS MEDICAL CARE DEUTCHLAND GMBH,02261022
74645,"BALANCE 4.25% GLUCOSE, 1.75MMOL/L CALCIUM",0500162045,FRESENIUS MEDICAL CARE DEUTCHLAND GMBH,02261030
74646,"BALANCE 2.3% GLUCOSE, 1.75MMOL/L CALCIUM",0500162046,FRESENIUS MEDICAL CARE DEUTCHLAND GMBH,02261049
74788,ACID CONCENTRATE A1263,0617386358,CHIEF MEDICAL SUPPLIES LTD,02262495
74789,ACID CONCENTRATE A1264,0517387093,CHIEF MEDICAL SUPPLIES LTD,02262509
74794,ACID CONCENTRATE A1269,0617386293,CHIEF MEDICAL SUPPLIES LTD,02262568
74795,PMS-URSODIOL,0122789001,PHARMASCIENCE INC,02262576
74813,LIP BALM SPF 15,0318802008,KERSTIN FLORIAN INTERNATIONAL,02262770
74857,OCTREOTIDE ACETATE INJECTION - 50MCG/ML,0121548004,SANDOZ CANADA INCORPORATED,02263165
74858,OCTREOTIDE ACETATE INJECTION - 100MCG/ML,0121548001,SANDOZ CANADA INCORPORATED,02263173
74859,OCTREOTIDE ACETATE INJECTION - 200MCG/ML,0121548003,SANDOZ CANADA INCORPORATED,02263181
74860,OCTREOTIDE ACETATE INJECTION - 500MCG/ML,0121548002,SANDOZ CANADA INCORPORATED,02263203
74861,CIPRALEX -5MG,0150435001,LUNDBECK CANADA INC,02263211
74863,CIPRALEX -15MG,0150435003,LUNDBECK CANADA INC,02263246
74888,COUGH AND COLD MEDICATION MENTHOL FLAVOUR,0212074002,PHARMETICS (2011) INC,02263491
74907,HUMAN ALBUMIN GRIFOLS 20%,0131452004,INSTITUTO GRIFOLS S.A.,02263661
74915,SPF 45 CREAM,0450441001,KINESYS PHARMACEUTICAL INC,02263750
74917,IBUPROFEN,0108883002,PERRIGO INTERNATIONAL,02263777
74928,"ALLERGY, SINUS AND HEADACHE RELIEF MEDICATION",0327704003,PHARMETICS (2011) INC,02263874
74929,NIGHTTIME ALLERGY,0102639001,PHARMETICS (2011) INC,02263882
74936,PREGVIT FOLIC 4,1747661002,DUCHESNAY INC,02263947
75018,ENTERIC COATED A.S.A (CAPLET),0101169001,PENDOPHARM DIVISION OF PHARMASCIENCE INC,02264692
75020,ENTERIC COATED A.S.A.,0101169002,PENDOPHARM DIVISION OF PHARMASCIENCE INC,02264714
75032,"PRIME'S SORE THROAT, COUGH AND COLDS CAPSULES",0550062003,PRIME HEALTH LTD.,02264838
75054,APO-ACETACO #1,0311391002,APOTEX INC,02265052
75074,PENDO-5 ASA,0116808001,PENDOPHARM DIVISION OF PHARMASCIENCE INC,02265257
75192,ZARINA SKIN LIGHTENING CREAM WITH SUNSCREENING FILTER,0215204004,FAIRTRADE INTERNATIONAL CO. LTD.,02266490
75240,TARO-CIPROFLOXACIN,0123207002,TARO PHARMACEUTICALS INC,02266989
75281,ZARINA MEDICATED ANTISEPTIC SOAP,0250941001,FAIRTRADE INTERNATIONAL CO. LTD.,02267403
75284,EXTRA STRENGTH COLD LIQUID,0244021004,TANTA PHARMACEUTICALS INC,02267438
75300,AVONEX,0131806003,BIOGEN CANADA INC,02267594
75312,EXTRA STRENGTH ACETAMINOPHEN TABLETS 500MG,0102009002,PRIME HEALTH LTD.,02267705
75313,OCTAGAM 5%,0106267002,OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H,02267713
75382,LYRICA,0151121004,PFIZER CANADA INC,02268442
75384,LYRICA,0151121006,PFIZER CANADA INC,02268469
75388,GLUMETZA (SB),0101773003,VALEANT CANADA LP/VALEANT CANADA S.E.C.,02268507
75399,WOMEN'S LAXATIVE,0101506001,PENDOPHARM DIVISION OF PHARMASCIENCE INC,02268590
75416,IBUPROFEN,0108883004,VITA HEALTH PRODUCTS INC,02268760
75417,EXTRA STRENGTH IBUPROFEN,0108883002,VITA HEALTH PRODUCTS INC,02268779
75476,BICAVERA FORTE 1.5% GLUCOSE,0551242007,FRESENIUS MEDICAL CARE CANADA INC,02269384
75477,BICAVERA FORTE 2.3% GLUCOSE,0551242008,FRESENIUS MEDICAL CARE CANADA INC,02269392
75478,BICAVERA FORTE 4.25% GLUCOSE,0551242009,FRESENIUS MEDICAL CARE CANADA INC,02269406
75496,SANDOZ GLIMEPIRIDE,0146247004,SANDOZ CANADA INCORPORATED,02269600
75568,LAXATIF DE SENE ET DOCUSATE DE SODIUM,0251281001,PHARMALAB INC.,02270293
75570,ASA 325 MG TABLETS REGULAR STRENGTH,0101169001,TANTA PHARMACEUTICALS INC,02270315
75573,SANDOZ AZITHROMYCIN,0126072006,SANDOZ CANADA INCORPORATED,02270358
75590,ARCOSYL,0151321001,SERVIER CANADA INC,02270552
75592,ARCOSYL,0151321002,SERVIER CANADA INC,02270560
75593,ARCOSYL,0151321003,SERVIER CANADA INC,02270579
75598,RAPAMUNE,0142721002,PFIZER CANADA INC,02270617
75605,RAPAMUNE,0142721003,PFIZER CANADA INC,02270684
75629,SLEEPAID EXTRA STRENGTH CAPSULES,0102639001,TANTA PHARMACEUTICALS INC,02270900
75678,ACETAMINOPHEN 325MG TABLET,0102009001,RHEMA SPECIALITIES LTD.,02271311
75685,FASTURTEC,0149668002,SANOFI-AVENTIS CANADA INC,02271397
75735,ACETAMINOPHEN 325 MG CAFFEINE AND CODEINE,0311391002,TANTA PHARMACEUTICALS INC,02271834
75803,ACID CONCENTRATE A1270,0517387061,CHIEF MEDICAL SUPPLIES LTD,02272512
75806,ACID CONCENTRATE A1273,0517387062,CHIEF MEDICAL SUPPLIES LTD,02272547
75807,ACID CONCENTRATE A1274,0617386304,CHIEF MEDICAL SUPPLIES LTD,02272555
75809,ACID CONCENTRATE A1276,0617386439,CHIEF MEDICAL SUPPLIES LTD,02272571
75813,ACID CONCENTRATE A1280,0617386307,CHIEF MEDICAL SUPPLIES LTD,02272636
75892,MIDOL ONE,0324673002,BAYER INC,02273438
75960,CIPROFLOXACIN INJECTION,0123207003,FRESENIUS KABI CANADA LTD,02274140
75963,SUDAFED PE HEAD COLD & SINUS,0217793002,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02274175
75995,SANDOZ PRAVASTATIN,0122563001,SANDOZ CANADA INCORPORATED,02274507
75996,SANDOZ PRAVASTATIN,0122563002,SANDOZ CANADA INCORPORATED,02274515
75997,SANDOZ PRAVASTATIN,0122563003,SANDOZ CANADA INCORPORATED,02274523
76101,COVER GIRL OUTLAST ALL-DAY LIQUID MAKEUP,0216792004,PROCTER & GAMBLE INC,02275376
76116,SUNSCREEN SPF 30,0320543017,NATIONAL THERAPY PRODUCTS INC.,02275511
76143,MCNEIL STOMACH RELIEF,0111864006,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02275775
76194,ASPIRIN RAPID RELIEF,0201233009,BAYER INC,02276267
76197,SIROP DM EXPECTORANT,0200826001,PHARMALAB INC.,02276291
76211,IBUPROFEN CAPLETS 200 MG,0108883004,PERRIGO INTERNATIONAL,02276437
76212,IBUPROFEN TABLETS 200 MG,0108883004,PERRIGO INTERNATIONAL,02276445
76219,DIMENHYDRINATE TABLET USP 50MG,0102747004,MARCAN PHARMACEUTICALS INC,02276534
76223,STERILE PROVOCHOLINE SOLUTION,0551578001,METHAPHARM INC,02276569
76224,STERILE PROVOCHOLINE SOLUTION PLUS,0951577001,METHAPHARM INC,02276577
76228,CITRON CHAUD EXTRA FORT,0411174004,PHARMALAB INC.,02276615
76246,CITRON CHAUD RÉGULIERN DM,0315156002,PHARMALAB INC.,02276798
76251,APO-ETIDRONATE,0113205002,APOTEX INC,02276844
76252,APO-ETIDRONATE,0113205003,APOTEX INC,02276852
76297,SIROP DM,0100807001,PHARMALAB INC.,02277336
76306,SIROP EXPECTORANT,0103181002,PHARMALAB INC.,02277425
76319,BENYLIN EXTRA STRENGTH WITH MENTHACTIN,0451587001,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,02277565
76324,MOTION SICKNESS CHILDREN'S CHEWABLE TABLETS,0102747005,TANTA PHARMACEUTICALS INC,02277638
76341,"ACETAMINOPHEN 300MG, CAFFEINE & CODEINE",0311391002,TANTA PHARMACEUTICALS INC,02277816
76342,SINUS NIGHTTIME EXTRA STRENGTH CAPLETS,0312435001,PHARMETICS (2011) INC,02277824
76344,HOT LEMON RELIEF FOR SORE THROAT AND COUGH EXTRA STRENGTH,0414717016,JAMP PHARMA CORPORATION,02277840
76389,ASPIRIN EXTRA STRENGTH WITH STOMACH GUARD,0101169012,BAYER INC,02278316
76390,ASPIRIN EXTRA STRENGTH PLUS,0101169012,BAYER INC,02278324
76433,TOUX RHUME ET GRIPPE (EXTRA-FORT),0414717002,PRODEMDIS ENR.,02278766
76454,EXTRA STRENGTH PHARMACITRON,0411174013,PHARMASCIENCE INC,02278987
76474,DIUREX WATER CAPSULES,0142081001,"ALVA-AMCO PHARMACAL COMPANIES, INC.",02279207
76523,APO-TOPIRAMATE,0132938003,APOTEX INC,02279622
76554,ANTI-ALLERGY EYE DROPS,0108810004,PENDOPHARM DIVISION OF PHARMASCIENCE INC,02279967
76562,BISMUTH LIQUID,0111864001,TANTA PHARMACEUTICALS INC,02280000
76563,BISMUTH CAPLETS,0111864003,TANTA PHARMACEUTICALS INC,02280019
76641,PMS-CARBAMAZEPINE CR,0108674001,PHARMASCIENCE INC,02280744
76642,PMS-CARBAMAZEPINE CR,0108674004,PHARMASCIENCE INC,02280752
76675,COUGH SYRUP DM DECONGESTANT,0216794006,JAMP PHARMA CORPORATION,02281082
